id,name,position,start_date,end_date,type
9fd33b27-fd4c-4eba-9a8f-d4d23f603c63,Шамба Сергей Миронович,Prime Minister of Abkhazia,,,cabinet
9fd33b27-fd4c-4eba-9a8f-d4d23f603c63,Шамба Сергей Миронович,Minister for Foreign Affairs of Abkhazia,,,cabinet
