id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata
4f1d3db6-2aa5-432b-87b7-59731d5aa379,Detlef Haase,"Haase, Detlef",,,,SPD,spd,area/schleswig-holstein,Schleswig-Holstein,Bundestag,5,,,,male,Q1201257
0181cb37-3b32-4798-99d3-8f39c548a5bf,Detlef Struve,Struve!,,,,CDU,cdu,area/schleswig-holstein,Schleswig-Holstein,Bundestag,5,,,,male,Q1201370
df26bd3a-a67c-4199-91df-8d1c2c1ba23e,Dietrich Rollmann,"Rollmann, Dietrich",,,,CDU,cdu,area/hamburg,Hamburg,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/8/86/Bundesarchiv_B_145_Bild-F041440-0034,_Hamburg,_CDU-Bundesparteitag,_Rollmann.jpg",male,Q1223996
82e4bff7-c50d-49bb-bae5-6cf01e65816d,Dora Lösche,Losche!,,,,SPD,spd,area/berlin,Berlin,Bundestag,5,1966-07-29,,,female,Q1243627
f8a331a4-41d2-46ea-a563-627a0ab1bbff,Eberhard Brünen,Brunen!,,,,SPD,spd,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,,,,male,Q1278893
f9539340-8938-4df8-a278-1b1245f1d24f,Edelhard Rock,Rock!,,,,CDU,cdu,area/niedersachsen,Niedersachsen,Bundestag,5,,,,male,Q1283271
449b933a-9314-44d2-9f66-0be5fc28be69,Edeltraud Kuchtner,Kuchtner!,,,,CSU,csu,area/bayern,Bayern,Bundestag,5,,,,female,Q1283418
be9ac98a-2c2e-45e9-9f63-55cd5d17f8ce,Edith Krappe,Krappe!,,,,SPD,spd,area/berlin,Berlin,Bundestag,5,,,,female,Q1285045
80c6bedd-864b-497c-b660-77e813fb5a06,Edmund Leukert,Leukert!,,,,CSU,csu,area/bayern,Bayern,Bundestag,5,,,,male,Q1286586
4a884cbe-ea0a-4643-b936-904a089ad625,Edmund Sinn,Sinn!,,,,CDU,cdu,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,,,,male,Q1286834
4baba39f-af96-4b2c-8ca6-1b7bfdfe2684,Eduard Adorno,Adorno!,,,,CDU,cdu,area/baden-württemberg,Baden-Württemberg,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/7/77/KAS-Adorno,_Eduard-Bild-649-1.jpg",male,Q1287863
e24840ac-d72d-4b59-8be4-e0b5e82d1035,Eduard Wahl,Wahl!,,,,CDU,cdu,area/baden-württemberg,Baden-Württemberg,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/f/f5/KAS-Wahl,_Eduard-Bild-14543-1.jpg",male,Q1290290
7ca00884-751d-4972-aacf-0b3f12d91a01,Edwin Zerbe,Zerbe!,,,,SPD,spd,area/hessen,Hessen,Bundestag,5,,1967-05-02,,male,Q1295075
1f76a972-1a5f-48e1-8da2-e24d71a36af6,Egon Franke,"Franke, Egon!",,,,SPD,spd,area/niedersachsen,Niedersachsen,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/8/80/Bundesarchiv_B_145_Bild-F048636-0022,_Dortmund,_SPD-Parteitag,_Egon_Franke.jpg",male,Q486035
95c94ae2-dfc8-468b-85f1-00a896ebbb9c,Egon Höhmann,Hohmann!,,,,SPD,spd,area/hessen,Hessen,Bundestag,5,,,,male,Q1298664
d2c0b83a-7605-4c95-8ff2-d9949a4b9b34,Egon Klepsch,Klepsch!,,,,CDU,cdu,area/rheinland-pfalz,Rheinland-Pfalz,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/3/3e/Bundesarchiv_B_145_Bild-F061785-0005,_Hamburg,_CDU-Bundesparteitag,_Egon_Klepsch.jpg",male,Q61013
78a4a32b-6d47-4dfc-b1fd-cb63c6bc9071,Egon Lampersbach,Lampersbach!,,,,CDU,cdu,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,,,,male,Q1298751
5912eea7-1870-4317-8dc8-114cf5ca0b95,Egon Wilhelm Ramms,Ramms!,,,,FDP,fdp,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,,,,male,Q1298980
f6a4672c-7c17-4a44-bf9a-7bb385d3e24c,Elfriede Eilers,"Eilers, Elfriede!",,,,SPD,spd,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,,,,female,Q1168144
a58ffa57-09ac-4061-9dc0-ccb534f79f7f,Elfriede Seppi,Seppi!,,,,SPD,spd,area/rheinland-pfalz,Rheinland-Pfalz,Bundestag,5,,,https://upload.wikimedia.org/wikipedia/commons/6/6d/Elfriede_Seppi_Gedenktafel_Neuwied.jpg,female,Q1328671
17cdd7e2-0683-4af3-bbf8-698b94a16c86,Elinor Hubert,Hubert!,,,,SPD,spd,area/niedersachsen,Niedersachsen,Bundestag,5,,,,female,Q1329548
7847cf3c-23a6-43e1-8fe7-395ee0651ec7,Elisabeth Enseling,Enseling!,,,,CDU,cdu,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,1966-04-28,,,female,Q1329885
51057191-b09f-4853-985e-eb07b2944846,Elisabeth Pitz-Savelsberg,Pitz!,,,,CDU,cdu,area/hessen,Hessen,Bundestag,5,,,,female,Q1296885
1405e684-1adf-4a6e-8044-7f8fc6d2c7c4,Elisabeth Schwarzhaupt,Schwarzhaupt!,,,,CDU,cdu,area/hessen,Hessen,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/c/c6/Bundesarchiv_B_145_Bild-F021199-0011,_Bonn,_CDU-CSU-Bundesvorstand_bei_Kanzler_Erhard.jpg",female,Q65397
592cee34-0627-46bc-9f79-4e92d8af9a26,Emmy Diemer-Nicolaus,Diemer!,,,,FDP,fdp,area/baden-württemberg,Baden-Württemberg,Bundestag,5,,,,female,Q1338956
138cac14-92bc-46db-9c51-eb1e02608b0c,Erhard Eppler,"Eppler, Erhard",,,,SPD,spd,area/baden-württemberg,Baden-Württemberg,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/9/97/Bundesarchiv_B_145_Bild-F039410-0008,_Hannover,_SPD-Bundesparteitag,_Eppler.jpg",male,Q71360
ba11f875-daa9-4831-90c5-d2c62377412a,Erich Mende,Mende!,,,,FDP,fdp,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/b/b6/Bundesarchiv_Bild_183-87989-0060,_Erich_Mende.jpg",male,Q491610
72873681-3c6d-439b-9aa5-4756b931e4e2,Erich Weiland,Weiland!,,,,CDU,cdu,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,1966-12-14,,,male,Q1353469
d9950ffa-b9ab-49d5-a314-922dd6cf056d,Erich Ziegler,Ziegler!,,,,CSU,csu,area/bayern,Bayern,Bundestag,5,,,,male,Q1353572
b018c04f-e0e6-4ecf-b681-ff3756483a86,Erik Blumenfeld,Blumenfeld!,,,,CDU,cdu,area/hamburg,Hamburg,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/4/4a/KAS-Blumenfeld,_Erik-Bild-4679-1.jpg",male,Q1353839
693b4286-f156-4df6-bbf9-ae328279c233,Erika Wolf,"Wolf, Erika",,,,CDU,cdu,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,,,,female,Q1354539
a349bef0-7ebd-4242-9df4-d7808850531d,Ernst Achenbach,"Achenbach, Ernst",,,,FDP,fdp,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,,,https://upload.wikimedia.org/wikipedia/commons/1/16/MebeAchenbach1972.jpg,male,Q214251
8690ae26-013c-4a9c-bcff-ca46e37f7d38,Ernst Benda,Benda!,,,,CDU,cdu,area/berlin,Berlin,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/e/ed/Bundesarchiv_B_145_Bild-F041440-0013,_Hamburg,_CDU-Bundesparteitag,_Ernst_Benda.jpg",male,Q494994
e1d707da-49bd-4609-a594-24abd295f2a3,Ernst Haar,Haar,,,,SPD,spd,area/baden-württemberg,Baden-Württemberg,Bundestag,5,,,,male,Q1358434
f93b52a3-1a16-429d-b8fa-4ebe49279aff,Ernst Hölzle,Holzle!,,,,SPD,spd,area/baden-württemberg,Baden-Württemberg,Bundestag,5,1967-02-20,,,male,Q1358787
b069e20a-e976-4ec3-b163-9af9fa6c472b,Ernst Kuntscher,Kuntscher!,,,,CDU,cdu,area/niedersachsen,Niedersachsen,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/2/26/KAS-Kuntscher,_Ernst-Bild-1907-1.jpg",male,Q1359098
dd78e43d-bc1b-4471-8a36-72e88a70006c,Ernst Lemmer,Lemmer!,,,,CDU,cdu,area/berlin,Berlin,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/f/f9/Bundesarchiv_Bild_146-2007-0100,_Ernst_Lemmer.jpg",male,Q897275
a96652af-c380-465e-abb9-4de001a7a478,Ernst Majonica,Majonica!,,,,CDU,cdu,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/9/92/KAS-Majonica,_Ernst-Bild-30438-1.jpg",male,Q1359397
78cb5618-1e81-4461-b11c-8e37cf7ef2f4,Ernst Müller-Hermann,Mullerhermann!,,,,CDU,cdu,area/bremen,Bremen,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/c/c8/KAS-Müller-Hermann,_Ernst-Bild-2341-1.jpg",male,Q1359569
944c9f2f-4be6-4b3d-983b-f66bfd3a2bf9,Ernst Paul,Paul!,,,,SPD,spd,area/baden-württemberg,Baden-Württemberg,Bundestag,5,,,,male,Q1359705
21d8996d-3708-4d92-b9a5-96b26206e708,Ernst Schellenberg,"Schellenberg, Ernst",,,,SPD,spd,area/berlin,Berlin,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/c/ca/Bundesarchiv_B_145_Bild-F039413-0007,_Hannover,_SPD-Bundesparteitag,_Schellenberg.jpg",male,Q1244360
3320384e-e942-4933-8b93-36acfbead75c,Erwin Folger,Folger!,,,,SPD,spd,area/bayern,Bayern,Bundestag,5,,,,male,Q1362931
fb7b8cd0-a0b7-4ec8-b62c-bbe63d444037,Erwin Häussler,Haussler!,,,,CDU,cdu,area/baden-württemberg,Baden-Württemberg,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/f/fa/KAS-Häussler,_Erwin-Bild-2158-1.jpg",male,Q1363060
23e8db1c-69c4-4dba-bbca-b26b46719a0e,Erwin Lange,Lange!,,,,SPD,spd,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,,,,male,Q1363176
d94c8d59-a08a-4c23-b721-995e8eaa2bea,Erwin Schoettle,Schoettle!,,,,SPD,spd,area/baden-württemberg,Baden-Württemberg,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/9/91/Bundesarchiv_B_145_Bild-F030279-0010,_Bonn,_Bundesverdienstkreuz_an_Erwin_Schoettle.jpg",male,Q1361327
59cb9198-d926-4020-80d4-c39f6f01b48f,Erwin Welke,Welke!,,,,SPD,spd,area/nordrhein-westfalen,Nordrhein-Westfalen,Bundestag,5,,,,male,Q1363587
1b0a8ab3-0700-4b1f-84a3-f486ad82b338,Eugen Gerstenmaier,Gerstenmaier!,,,,CDU,cdu,area/baden-württemberg,Baden-Württemberg,Bundestag,5,,,"https://upload.wikimedia.org/wikipedia/commons/7/76/Bundesarchiv_B_145_Bild-F007686-0002,_Bonn,_Ordensverleihung_an_Dr._Eugen_Gerstenmaier.png",male,Q66447
