id,uuid
hatoyama_kunio,7a5ff7fc-7767-4b44-bc84-aa000ac150b7
koike_yuriko,7ea3d69d-fbf0-4c4a-a813-9cceb3ea31eb
miyazaki_kensuke,2ade20c0-6f9d-440a-a4c8-205d9b322a85
yoshimura_hirofumi,9bf9d636-2df4-46bd-88e9-9bcdc604d80a
