id,name,position,start_date,end_date,type
25f3ae7f-99bc-4a28-a4f4-9730b367629a,Dean Oliver Barrow,Prime Minister of Belize,2008-02-08,,executive
bc6383b8-c755-4f1c-b8ea-ace3f1d87994,Said Wilbert Musa,Prime Minister of Belize,1998-08-28,2008-02-08,executive
bc6383b8-c755-4f1c-b8ea-ace3f1d87994,Said Wilbert Musa,Leader of the Opposition of Belize's House of Representatives,2008-02-08,2008-03-30,self
bc6383b8-c755-4f1c-b8ea-ace3f1d87994,Said Wilbert Musa,Leader of the Opposition of Belize's House of Representatives,1996-11-10,1998-08-30,self
