id,label,description,type
Q585760,Chief Minister of Gibraltar,position,cabinet
Q23697747,"Minister for Enterprise, Training, Employment and Health and Safety",Gibraltar cabinet position,cabinet
Q23697751,Minister for Justice,Gibraltar cabinet position,cabinet
