id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
d02503ef-e2d7-43a5-ac59-586648634d4c,Mohamed Amghar,Amghar Mohamed,,,,Mouvement Démocratique et Social,MDS,area/taza,TAZA,House of Representatives,10,,,,
2d510180-42bd-4579-9547-5acadf046f43,Mohamed BELFKIH,Belafkih Mohamed,,,,Union Socialiste des Forces Populaires,USFP,area/sidi_ifni,SIDI IFNI,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_280.jpg?itok=w6HPG1hA,
1327b937-b627-4aa7-9183-b2dd14095266,Mohamed BOUCHNIF,Bouchnif Mohamed,,,,Parti de la Justice et du Développement,PJD,area/berrechid,BERRECHID,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_168.jpg?itok=KkP57uaK,
aca09c86-1271-427e-8af6-28b87f8e1e20,Mohamed BOUHDOUD,Bouhdoud Mohamed,,,,Rassemblement National des Indépendants,RNI,area/taroudannt_al_janoubia,TAROUDANNT AL JANOUBIA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_268.jpg?itok=W6hoyoez,
eeb464ed-1756-42c2-a2df-7575d6b40d6d,Mohamed Bekkaoui,Bekkaoui Mohamed,,,,Parti de l'Istiqlal,PI,area/berkane,BERKANE,House of Representatives,10,,,,
265d4361-96ec-43ec-88b9-f8e1e98e185a,Mohamed Belhassan,Belhassan Mohamed,,,,Parti de l'Istiqlal,PI,area/errachidia,ERRACHIDIA,House of Representatives,10,,,,
59632e8f-f746-4226-add2-d1e2ef81904a,Mohamed Benatiya,Benatiya Mohamed,,,,Parti Authenticité et Modernité,PAM,area/sale_al_jadida,SALE AL JADIDA,House of Representatives,10,,,,
7f972a84-02e1-427d-ad22-645eb3d07ca4,Mohamed Benjelloul,Benjelloul Mohamed,,,,Parti de la Justice et du Développement,PJD,area/benslimane,BENSLIMANE,House of Representatives,10,,,,
fc1ea29b-2a3a-449c-ab0d-5222d88f7523,Mohamed Bernichi,Bernichi Mohamed,,,,Parti Authenticité et Modernité,PAM,area/guercif,GUERCIF,House of Representatives,10,,,,
9f8d5a84-b5b9-421e-af18-385bd67898bc,Mohamed Boudes,Boudes Mohamed,,,,Parti de l'Istiqlal,PI,area/taza,TAZA,House of Representatives,10,,,,
cc5f2ad3-981b-4b30-ad4e-2787a3f5b842,Mohamed Chrourou,Chrourou Mohamed,,,,Parti Authenticité et Modernité,PAM,area/khemisset_-_oulmes,KHEMISSET - OULMES,House of Representatives,10,,,,
73f71a75-c7e8-40d1-affd-79cf373222b5,Mohamed Drissi,Drissi Mohamed,,,,Parti de la Justice et du Développement,PJD,area/boulemane,BOULEMANE,House of Representatives,10,,,,
8e588306-d09a-4160-a594-d40be7635eb5,Mohamed EL AARAJ,Laaraj Mohamed,,,,Mouvement Populaire,MP,area/alhouceima,ALHOUCEIMA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_223.jpg?itok=Ss9cr7YM,
fecec294-f709-472c-a1ed-4cacc7f939da,Mohamed EL ATMANI,Elotmani Mohamed,,,,Parti de la Justice et du Développement,PJD,area/oujda-anjad,OUJDA-ANJAD,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_106.jpg?itok=ohLdf9wg,
cdb8ceb0-8e20-45ae-a9df-8ee9e7b55cbc,Mohamed EL MILAHI,Melahi Mohamed,,,,Union Socialiste des Forces Populaires,USFP,area/tetouan,TETOUAN,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_296.jpg?itok=f5EOkjGc,
05880d99-f327-40a5-98c9-d893ecfe8c82,Mohamed El Arbi AHNIN,Ahnine Mohamed Larbi,,,,Parti du Progrès et du Socialisme,PPS,area/tetouan,TETOUAN,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_295.jpg?itok=Tr5Byv1t,
e570990b-09a2-466c-a165-1f0a9b1fd015,Mohamed El Hilali,El Hilali Mohamed,,,,Parti Authenticité et Modernité,PAM,area/skhirate_-_temara,SKHIRATE - TEMARA,House of Representatives,10,,,,
aa6bd5f7-ab29-4386-b8ca-774fbc6a5058,Mohamed Elamine Didi,Didi Mohamed Elamine,,,,Mouvement Populaire,MP,area/dakhla,DAKHLA,House of Representatives,10,,,,
0a82bb9a-c6c7-46bc-a02f-19742e89c94d,Mohamed Elhabib Nazoumi,Nazoumi Mohamed Elhabib,,,,Union Socialiste des Forces Populaires,USFP,area/guelmim,GUELMIM,House of Representatives,10,,,,
90b3a10d-5ec4-4943-87a1-f286ca2ea7ee,Mohamed Elhafed,Elhafed Mohamed,,,,Parti de l'Istiqlal,PI,area/sidi_kacem,SIDI KACEM,House of Representatives,10,,,,
94c5e077-2b61-481c-a85c-5cf398520629,Mohamed Elharti,Elharti Mohamed,,,,Parti de la Justice et du Développement,PJD,area/fes_al_janoubia,FES AL JANOUBIA,House of Representatives,10,,,,
257b9d6d-cd42-4c52-9575-f513b6f00638,Mohamed Fadili,Fadili Mohamed,,,,Mouvement Populaire,MP,area/driouch,DRIOUCH,House of Representatives,10,,,,
14737c9f-3069-4d69-8696-4bf2a9a001cf,Mohamed Ghalem,Ghalem Mohamed,,,,Parti Authenticité et Modernité,PAM,area/inzegane_-_ait_melloul,INZEGANE - AIT MELLOUL,House of Representatives,10,,,,
9ccbb745-8eaf-43d7-bbe8-2b98ee4c6859,Mohamed Hamdaoui,Hamdaoui Mohamed,,,,Parti de la Justice et du Développement,PJD,area/larache,LARACHE,House of Representatives,10,,,,
54a383f1-87c4-499b-bf6b-0ce184bef2c7,Mohamed Hefiani,Hefiani Mohamed,,,,Parti de la Justice et du Développement,PJD,area/sidi_slimane,SIDI SLIMANE,House of Representatives,10,,,,
e99d79d9-4d63-4a84-b9e5-2b72b75fffe0,Mohamed Hejira,Hejira Mohamed,,,,Parti Authenticité et Modernité,PAM,area/karia_-_ghafsai,KARIA - GHAFSAI,House of Representatives,10,,,,
13f6ba85-7df7-474c-9829-11287624e5f9,Mohamed Hemmouti,Hemmouti Mohamed,,,,Parti Authenticité et Modernité,PAM,area/alhouceima,ALHOUCEIMA,House of Representatives,10,,,,
7baab791-c98e-4ab0-be1f-85c124967bc3,Mohamed IDAOMAR,Idaomar Mohamed,,,,Parti de la Justice et du Développement,PJD,area/tetouan,TETOUAN,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_292.jpg?itok=QoE5_e8H,
3335437b-a85e-497d-afc3-9365070c20be,Mohamed Ibrahimi,Ibrahimi Mohamed,,,,Parti Authenticité et Modernité,PAM,area/berkane,BERKANE,House of Representatives,10,,,,
082203bb-8f02-4ebe-b977-26f38f347f6f,Mohamed JOUDAR,Joudar Mohamed,,,,Parti de l'Union Constitutionnelle,UC,area/ben_m'sick,BEN M'SICK,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_116.jpg?itok=gA3K7vN0,
783bea2e-2ccd-48b0-a922-b986e7a62450,Mohamed Karim,Karim Mohamed,,,,Parti Authenticité et Modernité,PAM,area/safi,SAFI,House of Representatives,10,,,,
81eeb525-62d4-40e9-8f64-00d366b58d33,Mohamed Khayyi El Khamlichi,Khayyi El Khamlichi Mohamed,,,,Parti de la Justice et du Développement,PJD,area/tanger-assilah,TANGER-ASSILAH,House of Representatives,10,,,,
d30e0a19-2fa4-4279-8369-d1adc5e8c263,Mohamed Krimen,Krimen Mohamed,,,,Parti de l'Istiqlal,PI,area/benslimane,BENSLIMANE,House of Representatives,10,,,,
4be7015f-022a-4248-a386-6a25c199d163,Mohamed LACHGAR,Lachgar Mohamed,,,,Parti de la Justice et du Développement,PJD,area/chtouka_-_ait_baha,CHTOUKA - AIT BAHA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_263.jpg?itok=0tHh9AWt,
13167ffc-c989-4003-80d9-a104b42f2184,Mohamed LAHMOUCH,Lahmouch Mohamed,,,,Mouvement Populaire,MP,area/khemisset_-_oulmes,KHEMISSET - OULMES,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_144.jpg?itok=oUlS6uFG,
a30dc697-6c9e-4860-9a54-e33f1ec5cf5a,Mohamed Larbi BELCAID,Larbi Belcaid Mohamed,,,,Parti de la Justice et du Développement,PJD,area/menara,MENARA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_380.jpg?itok=bJWTWIAy,
5c8e8a1e-1536-4af9-84a1-8ada8c922e21,Mohamed MALAL,Mellal Mohamed,,,,Union Socialiste des Forces Populaires,USFP,area/essaouira,ESSAOUIRA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_356.jpg?itok=yLVrCNIv,
c828767e-491b-4bca-94f3-b56bb3386207,Mohamed Maayit,Maayit Mohamed,,,,Parti de la Justice et du Développement,PJD,area/moulay_rachid,MOULAY RACHID,House of Representatives,10,,,,
d4dc9371-563a-4d26-a745-50c03c298c41,Mohamed Merzouk,Merzouk Mohamed,,,,Parti de la Justice et du Développement,PJD,area/beni_-_mellal,BENI - MELLAL,House of Representatives,10,,,,
296fec97-7f1a-4931-9cf1-0f4bdda446de,Mohamed Moubdi,Moubdi Mohamed,,,,Mouvement Populaire,MP,area/fquih_ben_salah,FQUIH BEN SALAH,House of Representatives,10,,,,
6d55c110-1eaf-40eb-9c8f-65166731f6ac,Mohamed NASSER,Nacer Mohamed,,,,Parti de l'Union Constitutionnelle,UC,area/taourirt,TAOURIRT,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_99.jpg?itok=HgRnOPt8,
85c12caf-9e5c-477a-9edc-ae62297ca65f,Mohamed Najib Boulif,Najib Boulif Mohamed,,,,Parti de la Justice et du Développement,PJD,area/tanger-assilah,TANGER-ASSILAH,House of Representatives,10,,,,
f9e1da36-e1e7-46b2-8754-82e5fcb0f9b3,Mohamed OURRICHE,Ourich Mohamed,,,,Parti de la Justice et du Développement,PJD,area/taroudannt_al_janoubia,TAROUDANNT AL JANOUBIA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_267.jpg?itok=YHHjh5hU,
3286995f-180a-4cda-b23d-cfdd79967885,Mohamed Ouzzine,Ouzzine Mohamed,,,,Mouvement Populaire,MP,area/ifrane,IFRANE,House of Representatives,10,,,,
808480ed-96fd-41f9-8590-4e71304baaca,Mohamed Qarrouq,Qarrouq Mohamed,,,,Parti de la Justice et du Développement,PJD,area/m'diq-fnideq,M'DIQ-FNIDEQ,House of Representatives,10,,,,
527ae599-12e7-473a-beac-f0f2154cf8ab,Mohamed SIMOU,Simo Mohamed,,,,Mouvement Populaire,MP,area/larache,LARACHE,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_285.jpg?itok=sbDriIGR,
9dda938e-9109-43d8-8600-7c680baeb66d,Mohamed Seddiki,Seddiki Mohamed,,,,Parti de la Justice et du Développement,PJD,area/rabat-_mouhet,RABAT- MOUHET,House of Representatives,10,,,,
0e5e161d-40a1-4eba-ac3f-ee660b09e7e8,Mohamed Taouil,Taouil Mohamed,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,
f4702b4a-0a8a-4ea1-ba14-06a7efe8eed8,Mohamed Toufla,Toufla Mohamed,,,,Parti de la Justice et du Développement,PJD,area/menara,MENARA,House of Representatives,10,,,,
6769482e-eb92-476c-834b-0be172c8bd94,Mohamed Touimi Benjelloun,Touimi Benjelloun Mohamed,,,,Parti Authenticité et Modernité,PAM,area/al_fida_-_mers_sultan,AL FIDA - MERS SULTAN,House of Representatives,10,,,,
6524c574-e264-4a40-98bb-828a90e1585a,Mohamed YATIM,Yatim Mohamed,,,,Parti de la Justice et du Développement,PJD,area/sidi_bernoussi,SIDI BERNOUSSI,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_125.jpg?itok=Fyfkn5fz,
f6184e44-308a-450d-9972-36d237883ad5,Mohamed Youssef,Youssef Mohamed,,,,Parti de la Justice et du Développement,PJD,area/moulay_yacoub,MOULAY YACOUB,House of Representatives,10,,,,
95d47089-1b1b-4b22-bb3a-08ed7d8071f4,Mohamed ZEKRANI,Zekrani Mohamed,,,,Parti de l'Union Constitutionnelle,UC,area/khouribga,KHOURIBGA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_177.jpg?itok=x7LwHRag,
b3c9b264-bd6f-4d92-9743-42611ac59cc2,Mohamed ZEMMOURI,Zemmouri Mohamed,,,,Parti de l'Union Constitutionnelle,UC,area/tanger-assilah,TANGER-ASSILAH,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_301.jpg?itok=A5dmA75y,
ca7b6062-9fa2-42eb-8b13-7c65d5d59fe9,Mohamed ZOUITENE,Zouitene Mohamed,,,,Parti de la Justice et du Développement,PJD,area/sale_-_medina,SALE - MEDINA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_164.jpg?itok=9WjDXdF0,
19646c4e-3721-466b-86a0-c60cbadac65e,Mohammed BOUBAKR,Boubker Mohamed,,,,Parti Authenticité et Modernité,PAM,area/aousserd,AOUSSERD,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_404.jpg?itok=_A5ybAxM,
f05ccd25-4202-497d-930f-b65e7e66609d,Mohammed Kamal LARAQUI,Laraki Mohamed Kamal,,,,Parti Authenticité et Modernité,PAM,area/al_haouz,AL HAOUZ,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_342.jpg?itok=JCKBX7LP,
35fa3dcf-f9f0-42c1-a591-70383cb0c831,Mohcine Moufdi,Moufdi Mohcine,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,
f65ac508-81f3-4dc8-97c6-4560694ca6f4,Moulay Elbachir Toba,Toba Moulay Elbachir,,,,Parti de la Justice et du Développement,PJD,area/el_medina_-_sidi_youssef_ben_ali,EL MEDINA - SIDI YOUSSEF BEN ALI,House of Representatives,10,,,,
24ca9717-67f6-4bca-b0e6-e6391b579020,Mouloud BARGAYOU,Bourkayou Mouloud,,,,Parti de l'Union Constitutionnelle,UC,area/bzou_-_ouaouizeght,BZOU - OUAOUIZEGHT,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_210.jpg?itok=OSaUih0J,
e1a7ee2d-e367-4481-9ec1-a9f4489e4a9a,Mouluod Mehria,Mehria Mouluod,,,,Parti de la Justice et du Développement,PJD,area/youssoufia,YOUSSOUFIA,House of Representatives,10,,,,
5038c6fa-175d-478e-aad9-5a79f398ac6f,Mouna Achrit,Achrit Mouna,,,,Parti Authenticité et Modernité,PAM,area/national,National,House of Representatives,10,,,,
9e08ee32-059d-46a1-8fec-f6f0b545e13d,Mounayna Moudden,Moudden Mounayna,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,female
9b709f60-6010-4034-8b14-032e81048594,Mounira Rahoui,Rahoui Mounira,,,,Parti de l'Istiqlal,PI,area/national,National,House of Representatives,10,,,,female
820bcc98-a006-465a-8472-77e73fcb5c0a,Mourad LAGOURCH,Lkourch Mourad,,,,Parti de la Justice et du Développement,PJD,area/al_haouz,AL HAOUZ,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_343.jpg?itok=Cqc52313,
f0b36148-52fa-4afb-aa91-b1a08cf574bf,Mustapha Baytas,Baytas Mustapha,,,,Rassemblement National des Indépendants,RNI,area/national,National,House of Representatives,10,,,,
f52f4ac8-b6c9-4613-ab84-50a927f821b6,Mustapha Chennaoui,Chennaoui Mustapha,,,,La Fédération de la gauche démocratique,FGD,area/casablanca_-_anfa,CASABLANCA - ANFA,House of Representatives,10,,,,
3ac863eb-27b0-408b-92ff-1413cac71d44,Mustapha ELOMARI,El Omari Mustapha,,,,Rassemblement National des Indépendants,RNI,area/errachidia,ERRACHIDIA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_387.jpg?itok=ia_zEqGO,
70efb6b7-2b4e-45e9-b791-b1cc9d6ea467,Mustapha El Qori,El Qori Mustapha,,,,Parti de la Justice et du Développement,PJD,area/berkane,BERKANE,House of Representatives,10,,,,
b47cdd80-ec26-4b52-a6d0-d9cfd90b906d,Mustapha Elhaya,Elhaya Mustapha,,,,Parti de la Justice et du Développement,PJD,area/moulay_rachid,MOULAY RACHID,House of Representatives,10,,,,
97ae9a93-c910-405f-a791-52c53d50c03a,Mustapha Elkhalfi,Elkhalfi Mustapha,,,,Parti de la Justice et du Développement,PJD,area/sidi_bennour,SIDI BENNOUR,House of Representatives,10,,,,
416bb19d-3f92-437b-bd16-07f980b5de30,Mustapha Elkordi,Elkordi Mustapha,,,,Parti de la Justice et du Développement,PJD,area/taroudannt_chamalia,TAROUDANNT CHAMALIA,House of Representatives,10,,,,
44d4132f-c26d-4f37-943b-c8091ae2016f,Mustapha Ibrahimi,Ibrahimi Mustapha,,,,Parti de la Justice et du Développement,PJD,area/kenitra,KENITRA,House of Representatives,10,,,,
2474599c-74e1-4177-84fe-bec0f72c9ade,Mustapha MANSOURI,Mansouri Mustapha,,,,Rassemblement National des Indépendants,RNI,area/nador,NADOR,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_94.jpg?itok=eImXQxOv,male
08899428-c5be-4aa4-a18f-6650cfc62ecc,Mustapha Reddad,Reddad Mustapha,,,,Rassemblement National des Indépendants,RNI,area/bzou_-_ouaouizeght,BZOU - OUAOUIZEGHT,House of Representatives,10,,,,
f79e8fb5-b136-4ba3-bbfe-8f9dc06f4613,Mustapha TADOUMANT,Tadoumant Mustapha,,,,Rassemblement National des Indépendants,RNI,area/tata,TATA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_329.jpg?itok=61d_4yGc,
447c32eb-d882-4ae2-988d-f409bf153138,Mustapha Toutou,Toutou Mustapha,,,,Parti Authenticité et Modernité,PAM,area/jerada,JERADA,House of Representatives,10,,,,
9f80cd49-3091-431f-b833-c1fafa00b9b7,Mustapha Ziti,Ziti Mustapha,,,,Parti de la Justice et du Développement,PJD,area/figuig,FIGUIG,House of Representatives,10,,,,
99478195-ea3b-417e-ba8e-9838cbf896f6,My Hamdi OULD ERRACHID,Ould Rchid Hamdi,,,,Parti de l'Istiqlal,PI,area/laayoune,LAAYOUNE,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_185.jpg?itok=wOOgp2OU,
49a861ba-83a6-46fb-aaee-1589fc18871c,Nabil SABRI,Sabri Nabil,,,,Union Socialiste des Forces Populaires,USFP,area/khenifra,KHENIFRA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_394.jpg?itok=sIw9LqfZ,
748d5dd9-862b-459f-8f24-21dccbf56c79,Naima Bahich,Bahich Naima,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,female
e1dabb3a-428a-4b29-9ec0-2cc5432c431b,Naima Zidane,Zidane Naima,,,,Rassemblement National des Indépendants,RNI,area/national,National,House of Representatives,10,,,,female
0be49593-224e-43f0-a647-e86d673c5ae5,Najia Lotfi,Lotfi Najia,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,female
5a43192d-7964-4bc8-ab31-85b603cf0d45,Naoual Moutawakkil,Moutawakkil Naoual,,,,Rassemblement National des Indépendants,RNI,area/national,National,House of Representatives,10,,,,female
d7e534cf-1abe-40da-bd11-179a0cc35433,Naoufel Chabat,Chabat Naoufel,,,,Parti de l'Istiqlal,PI,area/national,National,House of Representatives,10,,,,
77c912d2-7394-4ceb-8c7d-1b66061a1ed6,Naoufel Naciri,Naciri Naoufel,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,
c214ea4f-8d3b-4555-9580-bddcdfd89338,Nezha EL OUAFI,Elouafi Nouzha,,,,Parti de la Justice et du Développement,PJD,area/ain_sebaa_-_hay_mohammadi,AIN SEBAA - HAY MOHAMMADI,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_1.jpg?itok=3w1LMSNy,
1181f1e9-de2a-45c0-9e69-f6e18201b618,Nezha Elyazidi,Elyazidi Nezha,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,female
ec30ab56-06c1-4ad2-8962-4f0343c48f54,Nourdin MOUDIAN,Moudian Nourdine,,,,Parti de l'Istiqlal,PI,area/alhouceima,ALHOUCEIMA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_222.jpg?itok=ifLi7AcL,
d356bb0c-78c5-4c91-98a6-95c0b616e38d,Nourdine Herouchi,Herouchi Nourdine,,,,Parti Authenticité et Modernité,PAM,area/tetouan,TETOUAN,House of Representatives,10,,,,
26198937-53a8-43bd-b13c-7c781ea8f5f1,Nourdine Qchibel,Qchibel Nourdine,,,,Parti de la Justice et du Développement,PJD,area/karia_-_ghafsai,KARIA - GHAFSAI,House of Representatives,10,,,,
8ddae2ea-63dc-448a-b172-be7a6b592e09,Noureddine LAZREK,Lazrek Noureddine,,,,Rassemblement National des Indépendants,RNI,area/sale_-_medina,SALE - MEDINA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_165.jpg?itok=YrbYWTt8,
9c2b2d20-0504-4e63-ae77-3f31113ff69f,Noureddine RAFIK,Rafik Noureddine,,,,Parti de l'Istiqlal,PI,area/nouaceur,NOUACEUR,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_113.jpg?itok=_jL7-2M0,
56b5d69c-b943-4f8e-827c-a03509f56ed8,Nourreddine EL BAIDI,Elbidi Nourdine,,,,Parti Authenticité et Modernité,PAM,area/berrechid,BERRECHID,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture-225-1460370982.jpg?itok=unOuGJGh,
afc0b59a-a73e-4bc9-b6e1-eb8a8772072d,Omar Abbassi,Abbassi Omar,,,,Parti de l'Istiqlal,PI,area/national,National,House of Representatives,10,,,,
4eca1f5e-aa10-4a08-91bb-eccbb122487e,Omar Ahmine,Ahmine Omar,,,,Parti de la Justice et du Développement,PJD,area/midelt,MIDELT,House of Representatives,10,,,,
504bbd76-b701-428b-aa18-85e7e78b7fdd,Omar Balafrej,Balafrej Omar,,,,La Fédération de la gauche démocratique,FGD,area/rabat-_mouhet,RABAT- MOUHET,House of Representatives,10,,,,
5cc47522-d9f7-4a87-b490-90b2dbdc906c,Omar Boumriss,Boumriss Omar,,,,Parti de la Justice et du Développement,PJD,area/sidi_ifni,SIDI IFNI,House of Representatives,10,,,,
6385a781-299b-4460-ac0e-386847fa6b5b,Omar FASSI FIHRI,Fassi Fihri Omar,,,,Parti de la Justice et du Développement,PJD,area/fes_achamalia,FES ACHAMALIA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_315.jpg?itok=GVri67L_,
65d0edf2-fe20-43b6-a776-8d798d1fa465,Omar KHAFIF,Khafif Omar,,,,Parti Authenticité et Modernité,PAM,area/menara,MENARA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture-439-1434108097.jpg?itok=oFBGK8u9,
5c04b0d3-8384-4ecb-a5f4-a89907c9d54b,Omar Zerrad,Zerrad Omar,,,,Parti Authenticité et Modernité,PAM,area/alhouceima,ALHOUCEIMA,House of Representatives,10,,,,
6a03bc31-6da7-4c8c-bd54-a7474ff49653,Ouafaa Elbekkali,Elbekkali Ouafaa,,,,Rassemblement National des Indépendants,RNI,area/national,National,House of Representatives,10,,,,female
d07d0838-eb68-4f54-9e3b-7347444c7c0e,Ouiam Mahrachi,Mahrachi Ouiam,,,,Parti Authenticité et Modernité,PAM,area/ouezzane,OUEZZANE,House of Representatives,10,,,,
a61c6220-4078-4ddc-8e9b-bb8973497059,Rachid EL ABDI,Abdi Rachid,,,,Parti Authenticité et Modernité,PAM,area/sale_-_medina,SALE - MEDINA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_166.jpg?itok=hASHAkwx,
ed3c8079-d241-4dec-9422-3d5454a312ed,Rachid EL KABIL,Kabil Rachid,,,,Parti de la Justice et du Développement,PJD,area/ain_chok,AIN CHOK,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_138.jpg?itok=ExTFBYKu,
0002734f-ba66-4ccd-abe2-7edfa66fdc90,Rachid Elfayeq,Elfayeq Rachid,,,,Rassemblement National des Indépendants,RNI,area/fes_aljanoubia,FES ALJANOUBIA,House of Representatives,10,,,,
b6cd37bc-7003-42e0-af4c-9b5f4110c427,Rachid TALBI ALAMI,Talbi Alami Rachid,,,,Rassemblement National des Indépendants,RNI,area/tetouan,TETOUAN,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture-352-1428930534.jpg?itok=KM-gBwVt,male
4186adb9-dad5-4688-a21e-e47b6972adc2,Rachid TAMEK,Tamek Rachid,,,,Parti Authenticité et Modernité,PAM,area/assa_-_zag,ASSA - ZAG,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_325.jpg?itok=v_KnDKnI,
a2678e28-3970-49be-a97d-a774ab18fc41,Rahhou EL HILAA,El Hilaa Rahou,,,,Parti Authenticité et Modernité,PAM,area/tifelt_-_rommani,TIFELT - ROMMANI,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_148.jpg?itok=d-0htMEW,
1ac65e96-c6ca-4e3d-a0c2-83d4202a1031,Ramdane BOUACHRA,Bouachra Ramdane,,,,Parti de la Justice et du Développement,PJD,area/inzegane_-_ait_melloul,INZEGANE - AIT MELLOUL,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_259.jpg?itok=pPQm1MVF,
ecc1ad15-0c69-48b7-8313-d59b55848885,Reda Bougmazi,Bougmazi Reda,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,
0638300d-c99f-44cb-89f0-c9b92e98fb4b,Redouane Ghanem,Ghanem Redouane,,,,Parti Authenticité et Modernité,PAM,area/midelt,MIDELT,House of Representatives,10,,,,
ee063c71-8544-4b68-9596-bf1ac76daed1,Redouane Mohaddab,Mohaddab Redouane,,,,Parti de l'Union Constitutionnelle,UC,area/el_jadida,EL JADIDA,House of Representatives,10,,,,
