id,name,position,start_date,end_date,type
e06e1b58-295c-4837-be1c-6ffbcbfb9a86,Jonathan P. Le Tocq,Chief Minister of Guernsey,2014-03-12,,executive
957adc63-eaf0-4147-a1dc-2402c576d1d1,Lyndon S. Trott,Chief Minister of Guernsey,2008-05-01,2012-05-01,executive
a556d367-f9ac-452e-baae-c248b0938d1c,Peter A. Harwood,Chief Minister of Guernsey,2012-05-01,2014-03-12,executive
