id,wikidata
FG,Q247135
LAB,Q503614
FF,Q216517
SF,Q76382
REN,Q18720460
SD,Q20682633
SOC,Q1549074
PBP,Q21218940
SOL,Q16000050
IND,Q327591
GRN,Q831015
ULP,Q15980844
WUA,Q4118799
