id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata
a66ab2ef-402f-4455-bee9-cbc1a59be4b9,Miloš Kužvart,"Kužvart, Miloš",,,,Poslanecký klub České strany sociálně demokratické,599,,,Chamber of Deputies,4,2002-06-21,,https://upload.wikimedia.org/wikipedia/commons/8/8b/Zivohost-2013-10-12-Milos_Kuzvart.JPG,male,Q12037565
6cbf31e6-20e5-4679-803b-8871fe185e26,Miloš Melčák,"Melčák, Miloš",,,,Poslanecký klub České strany sociálně demokratické,599,,,Chamber of Deputies,4,2002-06-21,,,male,Q12037576
6cbf31e6-20e5-4679-803b-8871fe185e26,Miloš Melčák,"Melčák, Miloš",,,,Poslanecký klub České strany sociálně demokratické,750,,,Chamber of Deputies,4,2006-06-05,,,male,Q12037576
5af19db4-bea2-4482-9830-47f11a8346f8,Miloš Máša,"Máša, Miloš",,,,Poslanecký klub České strany sociálně demokratické,599,,,Chamber of Deputies,4,2004-09-21,,,male,Q12037577
91473d6f-de08-4860-9951-11d39c4a0d63,Miloš Patera,"Patera, Miloš",,,,Poslanecký klub Občanské demokratické strany,600,,,Chamber of Deputies,4,2002-06-25,,,male,Q12037584
91473d6f-de08-4860-9951-11d39c4a0d63,Miloš Patera,"Patera, Miloš",,,,Poslanecký klub Občanské demokratické strany,753,,,Chamber of Deputies,4,2006-06-08,,,male,Q12037584
7b998f7d-2a0e-4959-be0b-c9ce322be942,Miloš Titz,"Titz, Miloš",,,,Poslanecký klub České strany sociálně demokratické,48,,,Chamber of Deputies,4,,2002-06-20,,male,Q12037604
7b998f7d-2a0e-4959-be0b-c9ce322be942,Miloš Titz,"Titz, Miloš",,,,Poslanecký klub České strany sociálně demokratické,599,,,Chamber of Deputies,4,2002-06-21,,,male,Q12037604
ae8fdbc6-dd59-4497-ad14-094b894c224e,Miroslav Beneš,"Beneš, Miroslav",,,,Poslanecký klub Občanské demokratické strany,51,,,Chamber of Deputies,4,,2002-06-20,,male,Q8311874
ae8fdbc6-dd59-4497-ad14-094b894c224e,Miroslav Beneš,"Beneš, Miroslav",,,,Poslanecký klub Občanské demokratické strany,600,,,Chamber of Deputies,4,2002-06-25,,,male,Q8311874
6f16b17f-d36e-473d-9e0c-d9ed4657405c,Miroslav Grebeníček,"Grebeníček, Miroslav",,,,Poslanecký klub Komunistické strany Čech a Moravy,50,,,Chamber of Deputies,4,,2002-06-20,https://upload.wikimedia.org/wikipedia/commons/3/3b/Miroslav_Grebeníček_(4).jpg,male,Q3316142
6f16b17f-d36e-473d-9e0c-d9ed4657405c,Miroslav Grebeníček,"Grebeníček, Miroslav",,,,Poslanecký klub Komunistické strany Čech a Moravy,596,,,Chamber of Deputies,4,2002-06-19,,https://upload.wikimedia.org/wikipedia/commons/3/3b/Miroslav_Grebeníček_(4).jpg,male,Q3316142
6f16b17f-d36e-473d-9e0c-d9ed4657405c,Miroslav Grebeníček,"Grebeníček, Miroslav",,,,Poslanecký klub Komunistické strany Čech a Moravy,752,,,Chamber of Deputies,4,2006-06-08,,https://upload.wikimedia.org/wikipedia/commons/3/3b/Miroslav_Grebeníček_(4).jpg,male,Q3316142
39b59ffa-057b-4f91-8ec1-0a830c45f727,Miroslav Kalousek,"Kalousek, Miroslav",,,,Poslanecký klub Křesťanské a demokratické unie - Československé strany lidové,49,,,Chamber of Deputies,4,,2002-06-20,https://upload.wikimedia.org/wikipedia/commons/4/48/Miroslav_Kalousek_2015.JPG,male,Q939539
39b59ffa-057b-4f91-8ec1-0a830c45f727,Miroslav Kalousek,"Kalousek, Miroslav",,,,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,597,,,Chamber of Deputies,4,2002-06-19,,https://upload.wikimedia.org/wikipedia/commons/4/48/Miroslav_Kalousek_2015.JPG,male,Q939539
81386adc-d751-49f9-abb1-e6bce0aaecb3,Miroslav Kapoun,"Kapoun, Miroslav",,,,Poslanecký klub České strany sociálně demokratické,48,,,Chamber of Deputies,4,,2002-06-20,,male,Q12037858
81386adc-d751-49f9-abb1-e6bce0aaecb3,Miroslav Kapoun,"Kapoun, Miroslav",,,,Poslanecký klub České strany sociálně demokratické,599,,,Chamber of Deputies,4,2002-06-21,,,male,Q12037858
20242e41-2243-40cd-84a7-c47a7fbed9fe,Miroslav Krajíček,"Krajíček, Miroslav",,,,Poslanecký klub Občanské demokratické strany,51,,,Chamber of Deputies,4,,2002-06-20,,male,Q12037878
20242e41-2243-40cd-84a7-c47a7fbed9fe,Miroslav Krajíček,"Krajíček, Miroslav",,,,Poslanecký klub Občanské demokratické strany,600,,,Chamber of Deputies,4,2002-06-25,,,male,Q12037878
20242e41-2243-40cd-84a7-c47a7fbed9fe,Miroslav Krajíček,"Krajíček, Miroslav",,,,Poslanecký klub Občanské demokratické strany,753,,,Chamber of Deputies,4,2006-06-08,,,male,Q12037878
fb2e31f0-e149-43cd-801a-0282452d4f7b,Miroslav Máče,"Máče, Miroslav",,,,Poslanecký klub České strany sociálně demokratické,48,,,Chamber of Deputies,4,,2002-06-20,,male,Q8312838
fb2e31f0-e149-43cd-801a-0282452d4f7b,Miroslav Máče,"Máče, Miroslav",,,,Poslanecký klub České strany sociálně demokratické,599,,,Chamber of Deputies,4,2005-12-02,,,male,Q8312838
158df217-59b1-41e3-bf89-70184686d86c,Miroslav Opálka,"Opálka, Miroslav",,,,Poslanecký klub Komunistické strany Čech a Moravy,596,,,Chamber of Deputies,4,2002-06-19,,,male,Q12037944
158df217-59b1-41e3-bf89-70184686d86c,Miroslav Opálka,"Opálka, Miroslav",,,,Poslanecký klub Komunistické strany Čech a Moravy,752,,,Chamber of Deputies,4,2006-06-08,,,male,Q12037944
e5adac87-74c5-47bc-819f-5370c911e03b,Miroslav Ouzký,"Ouzký, Miroslav",,,,Poslanecký klub Občanské demokratické strany,51,,,Chamber of Deputies,4,,2002-06-20,https://upload.wikimedia.org/wikipedia/commons/4/43/Miroslav_Ouzký_02.JPG,male,Q946639
